,nflId,name,position,weight,age,height,speed_2018,speed_2019,speed_2020,dis_2018,dis_2019,dis_2020,Acc_2018,Acc_2019,Acc_2020
917,46331,Ross Dwelley,TE,240,27,6.4,9.2,9.2,9.1,555.8,355.6,286.9,6.2,5.7,5.7
918,46342,Michael Badgley,K,183,27,5.8,8.8,7.8,8.9,232.9,74.5,32.8,4.7,4.3,4.1
919,46349,George Odum,FS,202,29,6.1,10.5,10.4,10.2,680.0,736.8,828.7,7.3,7.1,7.2
920,46354,Emmanuel Moseley,CB,184,26,5.9,8.9,10.4,10.3,137.6,407.7,374.2,6.8,5.7,5.1
921,46362,Cam Sims,WR,214,26,6.4,8.0,9.9,10.6,41.9,522.8,456.8,6.5,6.6,6.3
922,46369,Trey Marshall,SS,207,26,6.0,10.1,10.4,10.6,435.3,701.8,774.2,6.3,6.4,7.2
923,46377,Jeffery Wilson,RB,194,26,6.0,9.3,10.2,10.0,264.9,372.0,263.8,5.0,6.5,5.9
924,46378,J.T. Gray,SS,202,26,6.0,10.3,10.8,10.8,792.3,735.1,802.3,7.2,7.2,7.4
925,46424,Jason Cabinda,MLB,235,26,6.1,8.5,9.5,9.7,173.1,622.3,636.7,4.8,7.2,6.7
926,46432,Raven Greene,FS,197,27,5.9,10.3,9.0,10.1,676.0,349.8,365.4,7.2,6.9,6.3
927,46437,Gus Edwards,RB,238,27,6.1,9.9,10.0,9.8,478.2,281.4,154.7,7.1,6.2,5.6
928,46438,Tyler Lancaster,NT,315,28,6.2,2.9,6.2,6.1,19.4,52.7,47.7,2.5,3.4,3.6
929,46451,Trent Sieg,LS,240,27,6.2,8.4,7.8,8.3,211.6,189.0,129.6,4.9,4.2,3.8
930,46456,Darious Williams,CB,187,29,5.8,9.9,10.5,10.2,453.4,564.5,245.9,5.5,7.2,5.8
931,46461,Mike Boone,RB,205,27,5.8,9.7,10.2,10.4,133.1,553.6,498.1,4.4,7.4,6.4
932,46466,Holton Hill,CB,196,25,6.2,12.4,10.3,8.8,587.4,562.5,114.8,7.2,6.6,5.4
933,46487,Poona Ford,NT,310,26,5.9,3.2,6.8,4.9,25.5,28.6,25.5,2.7,2.8,3.8
934,46506,Dontrell Hilliard,RB,202,27,5.9,10.5,10.0,9.5,515.0,586.4,461.1,7.0,6.9,6.8
935,46521,Ben Niemann,ILB,233,27,6.2,9.2,9.6,9.4,645.3,606.1,518.9,6.2,6.5,5.8
936,46526,Darrel Williams,RB,224,27,5.9,9.7,9.7,8.8,420.2,346.1,120.6,5.9,5.5,4.2
937,46527,Frankie Luvu,OLB,235,26,6.2,9.0,9.5,9.7,463.3,661.4,642.4,6.1,6.6,6.5
938,46534,Chad Beebe,WR,185,28,5.8,9.7,8.9,10.0,364.6,152.5,109.4,5.6,6.1,5.2
939,46535,Craig James,CB,195,26,5.8,10.5,10.6,10.6,337.3,714.0,781.8,5.9,6.7,8.3
940,46542,Keith Kirkwood,WR,210,27,6.2,9.7,9.2,8.8,333.8,138.1,198.8,7.5,6.1,7.5
941,46544,Deon Yelder,TE,255,27,6.3,7.9,8.9,8.7,95.3,158.5,94.8,4.5,4.6,4.3
942,46618,Taylor Stallworth,DT,305,27,6.2,0.5,7.0,6.9,2.0,60.8,47.6,1.0,3.6,3.7
943,46630,Jalen Davis,CB,185,26,5.8,8.7,9.4,10.2,283.8,422.7,164.7,5.4,6.6,5.7
944,46633,Buddy Howell,RB,218,26,6.1,10.1,10.3,10.1,784.6,663.1,678.8,6.9,6.8,6.7
945,46641,Josh Adams,RB,225,26,6.2,9.7,9.4,9.3,257.2,577.4,303.5,5.8,6.0,5.8
946,46649,Jeremy Reaves,FS,205,26,5.9,10.2,10.1,10.1,660.7,702.5,580.0,6.7,6.4,6.8
947,46652,Chandon Sullivan,CB,189,26,5.9,10.0,10.2,9.0,380.9,432.8,213.0,6.2,5.9,5.3
948,46657,Dennis Gardeck,OLB,232,28,6.0,10.1,10.0,10.2,960.9,841.5,786.0,6.9,7.2,7.4
949,46671,Trent Sherfield,WR,219,26,6.1,10.2,10.4,10.5,379.4,584.9,645.8,6.2,6.8,7.1
950,46672,Tavierre Thomas,CB,205,26,5.8,13.6,10.4,10.3,705.6,849.0,726.3,8.3,7.7,7.4
951,46674,Ezekiel Turner,ILB,214,26,6.2,10.3,9.8,10.0,927.6,810.7,751.7,6.9,6.9,6.7
952,46680,Sean Chandler,FS,205,26,5.8,10.0,10.0,9.6,608.3,623.5,535.8,6.4,6.4,6.6
953,46684,Tae Davis,ILB,224,26,6.1,9.9,10.2,9.9,676.8,643.5,591.0,6.3,6.3,6.9
954,46686,Grant Haley,CB,190,26,5.8,9.4,9.4,9.1,201.1,247.3,381.1,6.0,5.2,6.4
955,46689,Ike Boettger,G,318,28,6.5,2.7,1.0,4.0,12.2,4.0,18.8,2.0,1.4,2.7
956,46694,Robert Foster,WR,194,28,6.2,10.8,11.0,10.6,213.4,569.6,503.2,6.3,6.9,6.6
957,46698,Levi Wallace,CB,179,27,6.0,10.3,10.0,9.8,177.5,129.0,97.7,6.1,5.1,4.9
958,46700,Tre Herndon,CB,185,26,5.9,10.7,10.2,9.5,806.0,309.4,136.3,8.0,6.6,5.3
959,46711,Ryan Neal,CB,200,26,6.2,9.5,10.0,10.4,587.2,508.9,489.7,6.1,6.1,6.3
960,46724,Tony Brown,CB,198,27,6.0,10.6,10.6,10.6,653.9,596.2,524.9,7.4,7.4,6.9
961,46729,Brandon Facyson,CB,197,28,6.2,10.3,10.1,10.4,724.3,502.7,874.0,6.8,6.2,7.0
962,46755,Trenton Scott,T,320,28,6.4,4.3,2.8,5.7,12.6,8.4,13.5,1.7,1.4,1.9
963,46757,Charvarius Ward,CB,195,26,6.1,10.4,9.9,9.6,816.8,186.0,69.9,7.0,5.6,5.2
964,46775,J.C. Jackson,CB,198,26,6.1,10.2,10.2,9.7,322.6,261.2,173.0,6.4,6.1,5.5
965,46778,A.J. Moore,FS,202,26,5.9,10.6,10.6,10.7,844.1,687.1,531.5,6.7,6.9,6.6
966,46787,Kevin Toliver,CB,199,26,6.2,10.2,10.2,9.6,344.7,288.7,391.0,6.3,5.9,6.2
967,46810,Trevor Daniel,P,231,27,6.1,8.8,7.5,6.1,139.0,152.0,63.1,3.4,2.9,3.2
968,46815,Vyncint Smith,WR,202,26,6.2,10.0,10.7,10.1,218.9,488.8,313.5,5.4,6.9,6.8
969,46823,Mike Ford,CB,196,27,6.0,10.2,10.2,10.5,326.3,620.9,678.8,6.5,8.0,6.9
970,46825,Chris Jones,CB,200,27,6.0,9.3,10.0,10.0,395.5,454.1,221.6,5.3,5.7,5.7
971,46841,Matt Dickerson,DT,290,27,6.4,1.8,6.5,6.7,14.0,71.4,41.3,2.7,3.4,3.3
972,46843,Sharif Finch,OLB,250,27,6.3,9.7,9.2,9.8,418.9,491.5,547.9,6.3,6.0,6.7
973,46844,Rico Gafford,WR,185,26,5.8,10.2,10.2,9.8,539.9,68.8,220.8,6.4,5.0,6.3
974,46846,Joshua Kalu,CB,203,27,6.0,10.6,10.2,9.8,420.6,742.7,604.1,7.0,6.8,6.8
975,46852,Aaron Stinnie,G,312,28,6.2,2.5,2.0,3.4,10.6,11.3,13.0,2.8,1.9,2.3
976,46902,Robert Spillane,OLB,229,26,6.1,9.0,9.8,10.1,437.8,946.0,508.5,6.4,6.9,6.5
977,46903,Corey Bojorquez,P,208,26,6.0,7.8,9.0,7.8,188.0,136.0,88.8,4.2,3.4,2.9
978,46908,Dallin Leavitt,FS,195,28,5.8,9.8,9.9,9.7,509.4,712.8,770.4,6.7,7.3,7.0
979,46958,Chris Board,OLB,230,27,6.2,10.0,9.9,10.1,869.3,663.6,717.6,7.4,6.6,6.6
980,46992,Khadarel Hodge,WR,205,27,6.2,10.2,10.6,10.0,549.7,696.8,376.3,6.8,6.9,6.4
981,46998,Malik Turner,WR,200,26,6.2,10.1,10.9,10.6,119.0,459.6,603.4,7.0,6.4,6.9
982,47016,A.J. Johnson,MLB,255,30,6.2,9.4,9.2,6.3,540.9,141.6,29.8,6.4,5.1,4.4
